"Country/Region/World","ISO","Sex","Year","Age","Prevalence of hypertension","Prevalence of hypertension lower 95% uncertainty interval","Prevalence of hypertension upper 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension","Proportion of diagnosed hypertension among all hypertension lower 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension upper 95% uncertainty interval","Proportion of treated hypertension among all hypertension","Proportion of treated hypertension among all hypertension lower 95% uncertainty interval","Proportion of treated hypertension among all hypertension upper 95% uncertainty interval","Proportion of controlled hypertension among all hypertension","Proportion of controlled hypertension among all hypertension lower 95% uncertainty interval","Proportion of controlled hypertension among all hypertension upper 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension","Proportion of untreated stage 2 hypertension among all hypertension lower 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension upper 95% uncertainty interval"
"East and South East Asia","NA","Women",2015,"Age standardised (30-79 years)",0.280996822173879,0.257390738073783,0.304511937403272,0.533544714590535,0.492425886577861,0.57438117380817,0.407932938901181,0.362760068533601,0.453525115258171,0.156424704036916,0.126208842855729,0.190697913737565,0.170756316450844,0.14679204027949,0.196173346931666
"East and South East Asia","NA","Women",2016,"Age standardised (30-79 years)",0.279433924862204,0.252104186855393,0.307853467396135,0.536164929070146,0.487310418763251,0.584353683890581,0.407835771951535,0.35471106768267,0.461029676699794,0.158888374205083,0.12288001771633,0.20056951093414,0.169852991102696,0.142947471748627,0.199648368287568
"East and South East Asia","NA","Women",2017,"Age standardised (30-79 years)",0.278042395588443,0.245316864538755,0.312614807804981,0.538108536051951,0.479551169960704,0.595841933709481,0.407087778097446,0.343761631767986,0.470896790243537,0.16099377475762,0.1166781101025,0.212070898692985,0.169318420141263,0.138942476707844,0.204081101953536
"East and South East Asia","NA","Women",2018,"Age standardised (30-79 years)",0.276764081252165,0.237964948568196,0.31839170274613,0.539697110835023,0.469623006932765,0.608061701885052,0.406505204447221,0.330617484918629,0.481575934065159,0.163562251515059,0.110281606355068,0.227312374213396,0.169082924234356,0.134769079147741,0.210701082947799
"East and South East Asia","NA","Women",2019,"Age standardised (30-79 years)",0.275610601823925,0.230287300496522,0.3247110221003,0.541102025796896,0.455867772222629,0.621001111311991,0.405965183098336,0.315243490236925,0.493154911475725,0.166478497550157,0.103157547174116,0.245422924184542,0.169051901689265,0.129690888518299,0.216951034692366
"High-income Asia Pacific","NA","Women",1990,"Age standardised (30-79 years)",0.350953485663137,0.317316251099568,0.386379780659407,0.43376221581994,0.341724329974577,0.528058746139894,0.315200298366044,0.264022649049687,0.371124025638675,0.0656342054813779,0.0452439496816682,0.092595209921494,0.203718130946477,0.170139589152984,0.241323922586803
"High-income Asia Pacific","NA","Women",1991,"Age standardised (30-79 years)",0.341832766923524,0.312576919364866,0.372831955303466,0.444823853140714,0.363177479058184,0.529997101231705,0.323293194061848,0.277362471453301,0.37355880159521,0.0690589023810888,0.0497644957403077,0.0936749660170245,0.198006097577804,0.168665127755881,0.230889762511702
"High-income Asia Pacific","NA","Women",1992,"Age standardised (30-79 years)",0.332929811738837,0.306702952049191,0.360473019041315,0.456067346577957,0.380873905635526,0.532088763430271,0.331860539782492,0.289658642376278,0.377947196448413,0.0730055527115114,0.0543250762547588,0.0958119952550941,0.192323755241153,0.166094674520304,0.2210230408836
"High-income Asia Pacific","NA","Women",1993,"Age standardised (30-79 years)",0.324279855955247,0.300403280998944,0.349499835100377,0.467638429050311,0.397310122461595,0.536874542009322,0.340948297053146,0.300929753800878,0.383307095227583,0.0775853432053601,0.059245850016067,0.0995562445271986,0.186674166743396,0.162967817596711,0.211926708011701
"High-income Asia Pacific","NA","Women",1994,"Age standardised (30-79 years)",0.315880321353327,0.293462734275312,0.338779748610641,0.479464183502968,0.414149976493937,0.543792726199657,0.350692302690055,0.311989188746984,0.389811398221921,0.0829956616868786,0.0645044858587996,0.105037183244695,0.181026991572859,0.159156695063754,0.204488248461602
"High-income Asia Pacific","NA","Women",1995,"Age standardised (30-79 years)",0.30786414830126,0.286469116006645,0.329556863391691,0.491558330941838,0.429869306511145,0.552644543398188,0.361102205179027,0.32309459291023,0.399214804668592,0.0894038141056553,0.0702392092850207,0.111124457123752,0.175363937739438,0.154681048700503,0.197399466883884
"High-income Asia Pacific","NA","Women",1996,"Age standardised (30-79 years)",0.300296452499982,0.27975656868775,0.32015185316834,0.50384922316306,0.444739045674678,0.562593830633684,0.372012294789095,0.334676878838679,0.408881523357242,0.0967564515796292,0.0769705518456799,0.119518522774023,0.169750871812303,0.149732083866703,0.190456147359316
"High-income Asia Pacific","NA","Women",1997,"Age standardised (30-79 years)",0.293282054043724,0.273678091539028,0.312418529089739,0.516066395399664,0.458557655785867,0.574166926602377,0.383547744586659,0.347024993328609,0.420032101511014,0.105102053920516,0.0847704555366213,0.128724414363952,0.164187757582176,0.145244572436337,0.184204519466212
"High-income Asia Pacific","NA","Women",1998,"Age standardised (30-79 years)",0.286993727722639,0.267483502742947,0.305629425752498,0.52795721594073,0.471267621656171,0.585418805473253,0.395523874336034,0.359573837909306,0.431485062413085,0.114282754900213,0.0930053321113458,0.137857072566392,0.158706808295792,0.140292211958517,0.178117595579894
"High-income Asia Pacific","NA","Women",1999,"Age standardised (30-79 years)",0.281646057961275,0.26309479469386,0.299787979928032,0.539649841141199,0.482221300944407,0.596367674165491,0.407816073067144,0.372457414669824,0.443998080117419,0.12423887778853,0.101960263743941,0.147956528154124,0.153368292078177,0.135562886376375,0.171975816823068
"High-income Asia Pacific","NA","Women",2000,"Age standardised (30-79 years)",0.277114873667314,0.258824203014518,0.294895890105565,0.551287244506153,0.493010613532948,0.608368206021829,0.420577749804692,0.384773471858059,0.455659975930931,0.135188531927526,0.112017534649536,0.159416543689572,0.148195521109087,0.13115150682559,0.166145314057773
"High-income Asia Pacific","NA","Women",2001,"Age standardised (30-79 years)",0.273297315281347,0.255799641057338,0.290358958154902,0.563073483681756,0.502915397644246,0.620143630687185,0.433807826243407,0.398064729192373,0.468632964393473,0.147320892302383,0.123280478236657,0.172556337468096,0.143139426286,0.126395430748684,0.160685418162533
"High-income Asia Pacific","NA","Women",2002,"Age standardised (30-79 years)",0.270075740974091,0.252934025970075,0.286730446129771,0.574883419572749,0.513439572651923,0.632818937603056,0.447521010049719,0.41205667263709,0.482154252354919,0.160620516163295,0.13588112750362,0.186960642507225,0.138226474537456,0.121844469364609,0.155477700883285
"High-income Asia Pacific","NA","Women",2003,"Age standardised (30-79 years)",0.267260160500833,0.250222878410213,0.283840540488158,0.586603182343825,0.524644404190877,0.644743548094142,0.461641591054063,0.426720322572475,0.496448268775508,0.175135086714952,0.149746575068295,0.202137717200227,0.133391893344011,0.117039065715403,0.150396059023209
"High-income Asia Pacific","NA","Women",2004,"Age standardised (30-79 years)",0.264692727397196,0.247829519149784,0.281682210972538,0.598171593791473,0.535402120533542,0.657065682479285,0.475888880526422,0.441276958116953,0.510918611841004,0.190719301359096,0.163916698468578,0.218813986731304,0.128692852057249,0.112573376718775,0.145234601945596
"High-income Asia Pacific","NA","Women",2005,"Age standardised (30-79 years)",0.262237964729588,0.246119844406452,0.2788122627673,0.609317137614355,0.546975596463017,0.668533006937526,0.489906836484394,0.454777150869036,0.52446080926933,0.2071340623289,0.179294956715645,0.23641213644349,0.12413128006613,0.108538563210452,0.140319095658371
"High-income Asia Pacific","NA","Women",2006,"Age standardised (30-79 years)",0.259798007994248,0.243963736845447,0.276127890465791,0.619962602144938,0.557080567719428,0.679771636203686,0.503321976182884,0.468233581514246,0.537574950524792,0.224062638258227,0.195556173039042,0.254916735414021,0.119772257011773,0.104563638577173,0.135695213163227
"High-income Asia Pacific","NA","Women",2007,"Age standardised (30-79 years)",0.257306574383858,0.241761209901109,0.273529675390001,0.630141723411524,0.568095320465759,0.688908463044944,0.515859802649719,0.480717826912121,0.54973616755904,0.241031081377543,0.211600486742295,0.272218314671541,0.115669924419104,0.100879212751231,0.13121876944682
"High-income Asia Pacific","NA","Women",2008,"Age standardised (30-79 years)",0.25474198085844,0.239371187254057,0.270581064946731,0.639911550588327,0.578213943756549,0.698284801578606,0.527274947346945,0.49200275447928,0.56103794673713,0.257501608408793,0.227213867677463,0.289623399553508,0.111859209308453,0.0973492247829021,0.127096565205857
"High-income Asia Pacific","NA","Women",2009,"Age standardised (30-79 years)",0.252049400059436,0.237055384830201,0.267664175003089,0.64928154426788,0.589148515193089,0.706447501495924,0.537546747494447,0.503456969945664,0.571036452568,0.273170597279626,0.242174928064552,0.305968743819765,0.108344131071563,0.0941623202476879,0.123106236451579
"High-income Asia Pacific","NA","Women",2010,"Age standardised (30-79 years)",0.249199695087193,0.234404996116451,0.264415302460711,0.658269343384086,0.598895159806999,0.71531600760364,0.54667221340978,0.513065716464199,0.579971112020928,0.287988946402883,0.255887965141684,0.320333639919392,0.105146552405533,0.0910878557871755,0.119362607556177
"High-income Asia Pacific","NA","Women",2011,"Age standardised (30-79 years)",0.246243407479083,0.231865278132836,0.261206352121569,0.66645974489672,0.607083441909827,0.724079171503687,0.554557080638211,0.521778573197641,0.587298171120987,0.301679864544748,0.270152772681831,0.334972244879444,0.102332774941476,0.0885801670080653,0.116296380802287
"High-income Asia Pacific","NA","Women",2012,"Age standardised (30-79 years)",0.243145914604471,0.229002741772599,0.257842987054676,0.673837305184217,0.614311435252176,0.731412547562656,0.561311070792383,0.529089606842443,0.593921184704161,0.314384827578396,0.282416296601712,0.347702987076683,0.0998662422672391,0.0864301785074477,0.113477235320851
"High-income Asia Pacific","NA","Women",2013,"Age standardised (30-79 years)",0.239958062354393,0.225516034963328,0.255058237835113,0.680536486179705,0.617621749654357,0.74048468568879,0.566991574189384,0.5349408581846,0.599171870180551,0.326076288583344,0.29349787010589,0.360340491625123,0.0977067693141889,0.0844579198082574,0.111556109920821
"High-income Asia Pacific","NA","Women",2014,"Age standardised (30-79 years)",0.236721413208282,0.221679938140122,0.252416728856435,0.686556387563606,0.622415569194576,0.749519263290259,0.571668042063926,0.538232682677522,0.605422211974562,0.336757483330019,0.302529802408307,0.37283469378156,0.0957672497443095,0.0821298648227713,0.110116604605034
"High-income Asia Pacific","NA","Women",2015,"Age standardised (30-79 years)",0.233552624072618,0.217325667716852,0.250673518534853,0.691980807252599,0.622689876979565,0.757962395416592,0.575555410236557,0.540301143258789,0.612069560575679,0.346241103765444,0.308551059231315,0.385618167081282,0.0940710228871227,0.0798485588512719,0.109854350761188
"High-income Asia Pacific","NA","Women",2016,"Age standardised (30-79 years)",0.230433675396156,0.212111993970787,0.249598923148764,0.696962032331475,0.621859214728799,0.768187813510028,0.57900795833914,0.539276587542879,0.619360678073593,0.354949628219767,0.311322851963103,0.399249290251441,0.0925217806777175,0.077109831830339,0.110115234104706
"High-income Asia Pacific","NA","Women",2017,"Age standardised (30-79 years)",0.227405009120471,0.206597033815914,0.249515320366893,0.701324417334272,0.61831892831988,0.779123225401467,0.581696529147883,0.535150903236052,0.628217871821043,0.362722264615662,0.311089314420921,0.416215621381474,0.0911763019931135,0.0738478316889334,0.111606220062528
"High-income Asia Pacific","NA","Women",2018,"Age standardised (30-79 years)",0.224465944253445,0.199781416667568,0.250390600756554,0.705492651904952,0.609856453773798,0.791658620540905,0.584344823870511,0.528581152408552,0.637686137585254,0.370750657845738,0.307790261162559,0.435464671090555,0.089976942637247,0.070554219877467,0.113414429271449
"High-income Asia Pacific","NA","Women",2019,"Age standardised (30-79 years)",0.221583958201971,0.192819125514681,0.251459489254617,0.709503246755503,0.600436104341181,0.80300765646702,0.586952681944342,0.521575688607193,0.648748985566687,0.378952007358236,0.303172323871663,0.458238660266859,0.0888537437397755,0.0665491276399753,0.116333861000486
"High-income Western countries","NA","Women",1990,"Age standardised (30-79 years)",0.334262536700004,0.309073930212952,0.360480527356182,0.565031695862626,0.517479841638381,0.612723878839532,0.416728981654563,0.369687699795401,0.464696046456527,0.137672189959563,0.107512947611081,0.172840041098334,0.174217338236777,0.148384467438941,0.203313335406782
"High-income Western countries","NA","Women",1991,"Age standardised (30-79 years)",0.331870511279999,0.3096960366666,0.355266561623671,0.572434061156716,0.530249394999284,0.614332559480869,0.427569354685134,0.385721452059194,0.470439613616575,0.143437600507985,0.116446844333057,0.174812999593083,0.168448197269823,0.145684707609322,0.193718842331223
"High-income Western countries","NA","Women",1992,"Age standardised (30-79 years)",0.329557895049708,0.309312564149077,0.350814534355342,0.579638275673859,0.541609401498831,0.617649137711342,0.438554189815289,0.400680059264944,0.477944005157821,0.149781874676667,0.124003469392157,0.178895158626987,0.162893584596131,0.142514429725667,0.185316594479609
"High-income Western countries","NA","Women",1993,"Age standardised (30-79 years)",0.327080958098656,0.308486610709086,0.346221994537867,0.586834909953832,0.551758168150205,0.622567231291052,0.450006063523513,0.413547351302332,0.486472025508404,0.157295024657979,0.13260376400366,0.184873825649874,0.157439716671576,0.139141466087922,0.177633773932912
"High-income Western countries","NA","Women",1994,"Age standardised (30-79 years)",0.324436273911705,0.307276886358717,0.342176355970222,0.594172526385387,0.560658672533912,0.627964209308215,0.462045567199869,0.428051903168875,0.496034551345883,0.16633740694282,0.141492718562071,0.192944765630118,0.152034266194891,0.135432618799512,0.170523119034403
"High-income Western countries","NA","Women",1995,"Age standardised (30-79 years)",0.321703089789238,0.305327316550477,0.338392614971027,0.601864237452369,0.570174335838941,0.634326776529062,0.474649183403172,0.442330279916736,0.50734713761645,0.177076463126316,0.152321047269712,0.203457755940056,0.146642486959497,0.131476142139751,0.163333298870424
"High-income Western countries","NA","Women",1996,"Age standardised (30-79 years)",0.31905144754225,0.303364394916412,0.335137938269422,0.609800690998181,0.579080286183474,0.640695264432284,0.487590078285795,0.455980975594714,0.518758384689668,0.189096688479534,0.164279441472928,0.215413861446759,0.141251430273517,0.12700827041795,0.156569377354567
